Type,sensorID,timeStamp,soundMax
Bioacoustic 1,1,17052,6
Bioacoustic 1,1,17058,44
Bioacoustic 1,1,17064,60
Bioacoustic 1,1,17070,11
Bioacoustic 1,1,17076,53
Bioacoustic 1,1,17082,33
Bioacoustic 1,1,17088,8
Bioacoustic 1,1,17094,48
Bioacoustic 1,1,17100,40
Bioacoustic 1,1,17106,25
Bioacoustic 1,1,17112,37
Bioacoustic 1,1,17118,38
Bioacoustic 1,1,17124,34
Bioacoustic 1,1,17130,37
Bioacoustic 1,1,17136,36
Bioacoustic 1,1,17142,15
Bioacoustic 1,1,17148,54
Bioacoustic 1,1,17154,8
Bioacoustic 1,1,17160,10
Bioacoustic 1,1,17166,48
Bioacoustic 1,1,17172,34
Bioacoustic 1,1,17178,25
Bioacoustic 1,1,17184,6
Bioacoustic 1,1,17190,47
Bioacoustic 1,1,17196,33
Bioacoustic 1,1,17202,49
Bioacoustic 1,1,17208,6
Bioacoustic 1,1,17214,26
Bioacoustic 1,1,17220,14
Bioacoustic 1,1,17226,10
Bioacoustic 1,1,17232,39
Bioacoustic 1,1,17238,34
Bioacoustic 1,1,17244,53
Bioacoustic 1,1,17250,39
Bioacoustic 1,1,17256,52
Bioacoustic 1,1,17262,23
Bioacoustic 1,1,17268,13
Bioacoustic 1,1,17274,31
Bioacoustic 1,1,17280,36
Bioacoustic 1,1,17286,18
Bioacoustic 1,1,17292,59
Bioacoustic 1,1,17298,37
Bioacoustic 1,1,17304,55
Bioacoustic 1,1,17310,45
Bioacoustic 1,1,17316,38
Bioacoustic 1,1,17322,35
Bioacoustic 1,1,17328,20
Bioacoustic 1,1,17334,45
Bioacoustic 1,1,17340,23
Bioacoustic 1,1,17346,52
Bioacoustic 1,1,17352,41
Bioacoustic 1,1,17358,6
Bioacoustic 1,1,17364,21
Bioacoustic 1,1,17370,6
Bioacoustic 1,1,17376,26
Bioacoustic 1,1,17382,22
Bioacoustic 1,1,17388,32
Bioacoustic 1,1,17394,31
Bioacoustic 1,1,17400,37
Bioacoustic 1,1,17406,50
Bioacoustic 1,1,17412,20
Bioacoustic 1,1,17418,18
Bioacoustic 1,1,17424,24
Bioacoustic 1,1,17430,48
Bioacoustic 1,1,17436,13
Bioacoustic 1,1,17442,60
Bioacoustic 1,1,17448,30
Bioacoustic 1,1,17454,57
Bioacoustic 1,1,17460,9
Bioacoustic 1,1,17466,48
Bioacoustic 1,1,17472,18
Bioacoustic 1,1,17478,51
Bioacoustic 1,1,17484,8
Bioacoustic 1,1,17490,43
Bioacoustic 1,1,17496,55
Bioacoustic 1,1,17502,40
Bioacoustic 1,1,17508,16
Bioacoustic 1,1,17514,42
Bioacoustic 1,1,17520,8
Bioacoustic 1,1,17526,24
Bioacoustic 1,1,17532,39
Bioacoustic 1,1,17538,31
Bioacoustic 1,1,17544,5
Bioacoustic 1,1,17550,22
Bioacoustic 1,1,17556,16
Bioacoustic 1,1,17562,17
Bioacoustic 1,1,17568,57
Bioacoustic 1,1,17574,54
Bioacoustic 1,1,17580,39
Bioacoustic 1,1,17586,24
Bioacoustic 1,1,17592,33
Bioacoustic 1,1,17598,35
Bioacoustic 1,1,17604,26
Bioacoustic 1,1,17610,19
Bioacoustic 1,1,17616,32
Bioacoustic 1,1,17622,43
Bioacoustic 1,1,17628,60
Bioacoustic 1,1,17634,25
Bioacoustic 1,1,17640,13
Bioacoustic 1,1,17646,55
Bioacoustic 1,1,17652,37
Bioacoustic 1,1,17658,44
Bioacoustic 1,1,17664,53
Bioacoustic 1,1,17670,56
Bioacoustic 1,1,17676,40
Bioacoustic 1,1,17682,31
Bioacoustic 1,1,17688,44
Bioacoustic 1,1,17694,45
Bioacoustic 1,1,17700,13
Bioacoustic 1,1,17706,58
Bioacoustic 1,1,17712,45
Bioacoustic 1,1,17718,33
Bioacoustic 1,1,17724,29
Bioacoustic 1,1,17730,40
Bioacoustic 1,1,17736,42
Bioacoustic 1,1,17742,44
Bioacoustic 1,1,17748,59
Bioacoustic 1,1,17754,17
Bioacoustic 1,1,17760,11
Bioacoustic 1,1,17766,33
Bioacoustic 1,1,17772,15
Bioacoustic 1,1,17778,58
Bioacoustic 1,1,17784,19
Bioacoustic 1,1,17790,26
Bioacoustic 1,1,17796,7
Bioacoustic 1,1,17802,28
Bioacoustic 1,1,17808,42
Bioacoustic 1,1,17814,42
Bioacoustic 1,1,17820,8
Bioacoustic 1,1,17826,37
Bioacoustic 1,1,17832,11
Bioacoustic 1,1,17838,52
Bioacoustic 1,1,17844,12
Bioacoustic 1,1,17850,21
Bioacoustic 1,1,17856,32
Bioacoustic 1,1,17862,55
Bioacoustic 1,1,17868,8
Bioacoustic 1,1,17874,48
Bioacoustic 1,1,17880,27
Bioacoustic 1,1,17886,59
Bioacoustic 1,1,17892,35
Bioacoustic 1,1,17898,29
Bioacoustic 1,1,17904,59
Bioacoustic 1,1,17910,55
Bioacoustic 1,1,17916,56
Bioacoustic 1,1,17922,39
Bioacoustic 1,1,17928,19
Bioacoustic 1,1,17934,37
Bioacoustic 1,1,17940,12
Bioacoustic 1,1,17946,56
Bioacoustic 1,1,17952,39
Bioacoustic 1,1,17958,30
Bioacoustic 1,1,17964,55
Bioacoustic 1,1,17970,59
Bioacoustic 1,1,17976,35
Bioacoustic 1,1,17982,8
Bioacoustic 1,1,17988,27
Bioacoustic 1,1,17994,13
Bioacoustic 1,1,18000,18
Bioacoustic 1,1,18006,34
Bioacoustic 1,1,18012,58
Bioacoustic 1,1,18018,57
Bioacoustic 1,1,18024,28
Bioacoustic 1,1,18030,44
Bioacoustic 1,1,18036,33
Bioacoustic 1,1,18042,57
Bioacoustic 1,1,18048,32
Bioacoustic 1,1,18054,6
Bioacoustic 1,1,18060,34
Bioacoustic 1,1,18066,43
Bioacoustic 1,1,18072,31
Bioacoustic 1,1,18078,36
Bioacoustic 1,1,18084,50
Bioacoustic 1,1,18090,12
Bioacoustic 1,1,18096,36
Bioacoustic 1,1,18102,35
Bioacoustic 1,1,18108,50
Bioacoustic 1,1,18114,27
Bioacoustic 1,1,18120,23
Bioacoustic 1,1,18126,11
Bioacoustic 1,1,18132,7
Bioacoustic 1,1,18138,31
Bioacoustic 1,1,18144,53
Bioacoustic 1,1,18150,45
Bioacoustic 1,1,18156,30
Bioacoustic 1,1,18162,55
Bioacoustic 1,1,18168,11
Bioacoustic 1,1,18174,60
Bioacoustic 1,1,18180,28
Bioacoustic 1,1,18186,32
Bioacoustic 1,1,18192,53
Bioacoustic 1,1,18198,11
Bioacoustic 1,1,18204,9
Bioacoustic 1,1,18210,17
Bioacoustic 1,1,18216,20
Bioacoustic 1,1,18222,60
Bioacoustic 1,1,18228,16
Bioacoustic 1,1,18234,43
Bioacoustic 1,1,18240,50
Bioacoustic 1,1,18246,50
Bioacoustic 1,1,18252,22
Bioacoustic 1,1,18258,20
Bioacoustic 1,1,18264,42
Bioacoustic 1,1,18270,41
Bioacoustic 1,1,18276,5
Bioacoustic 1,1,18282,44
Bioacoustic 1,1,18288,41
Bioacoustic 1,1,18294,39
Bioacoustic 1,1,18300,43
Bioacoustic 1,1,18306,14
Bioacoustic 1,1,18312,18
Bioacoustic 1,1,18318,32
Bioacoustic 1,1,18324,39
Bioacoustic 1,1,18330,39
Bioacoustic 1,1,18336,35
Bioacoustic 1,1,18342,47
Bioacoustic 1,1,18348,22
Bioacoustic 1,1,18354,51
Bioacoustic 1,1,18360,12
Bioacoustic 1,1,18366,56
Bioacoustic 1,1,18372,15
Bioacoustic 1,1,18378,6
Bioacoustic 1,1,18384,52
Bioacoustic 1,1,18390,12
Bioacoustic 1,1,18396,40
Bioacoustic 1,1,18402,46
Bioacoustic 1,1,18408,59
Bioacoustic 1,1,18414,55
Bioacoustic 1,1,18420,28
Bioacoustic 1,1,18426,30
Bioacoustic 1,1,18432,20
Bioacoustic 1,1,18438,38
Bioacoustic 1,1,18444,20
Bioacoustic 1,1,18450,12
Bioacoustic 1,1,18456,57
Bioacoustic 1,1,18462,6
Bioacoustic 1,1,18468,39
Bioacoustic 1,1,18474,28
Bioacoustic 1,1,18480,49
Bioacoustic 1,1,18486,37
Bioacoustic 1,1,18492,14
Bioacoustic 1,1,18498,40
Bioacoustic 1,1,18504,60
Bioacoustic 1,1,18510,56
Bioacoustic 1,1,18516,58
Bioacoustic 1,1,18522,33
Bioacoustic 1,1,18528,5
Bioacoustic 1,1,18534,15
Bioacoustic 1,1,18540,8
Bioacoustic 1,1,18546,60
Bioacoustic 1,1,18552,56
Bioacoustic 1,1,18558,20
Bioacoustic 1,1,18564,52
Bioacoustic 1,1,18570,34
Bioacoustic 1,1,18576,37
Bioacoustic 1,1,18582,19
Bioacoustic 1,1,18588,24
Bioacoustic 1,1,18594,35
Bioacoustic 1,1,18600,56
Bioacoustic 1,1,18606,8
Bioacoustic 1,1,18612,17
Bioacoustic 1,1,18618,9
Bioacoustic 1,1,18624,41
Bioacoustic 1,1,18630,28
Bioacoustic 1,1,18636,60
Bioacoustic 1,1,18642,40
Bioacoustic 1,1,18648,23
Bioacoustic 1,1,18654,13
Bioacoustic 1,1,18660,59
Bioacoustic 1,1,18666,9
Bioacoustic 1,1,18672,51
Bioacoustic 1,1,18678,49
Bioacoustic 1,1,18684,41
Bioacoustic 1,1,18690,53
Bioacoustic 1,1,18696,49
Bioacoustic 1,1,18702,36
Bioacoustic 1,1,18708,13
Bioacoustic 1,1,18714,11
Bioacoustic 1,1,18720,22
Bioacoustic 1,1,18726,60
Bioacoustic 1,1,18732,24
Bioacoustic 1,1,18738,42
Bioacoustic 1,1,18744,57
Bioacoustic 1,1,18750,41
Bioacoustic 1,1,18756,50
Bioacoustic 1,1,18762,7
Bioacoustic 1,1,18768,53
Bioacoustic 1,1,18774,5
Bioacoustic 1,1,18780,40
Bioacoustic 1,1,18786,44
Bioacoustic 1,1,18792,41
Bioacoustic 1,1,18798,28
Bioacoustic 1,1,18804,5
Bioacoustic 1,1,18810,47
Bioacoustic 1,1,18816,60
Bioacoustic 1,1,18822,27
Bioacoustic 1,1,18828,20
Bioacoustic 1,1,18834,39
Bioacoustic 1,1,18840,29
Bioacoustic 1,1,18846,30
Bioacoustic 1,1,18852,8
Bioacoustic 1,1,18858,14
Bioacoustic 1,1,18864,43
Bioacoustic 1,1,18870,37
Bioacoustic 1,1,18876,33
Bioacoustic 1,1,18882,36
Bioacoustic 1,1,18888,43
Bioacoustic 1,1,18894,15
Bioacoustic 1,1,18900,52
Bioacoustic 1,1,18906,30
Bioacoustic 1,1,18912,54
Bioacoustic 1,1,18918,59
Bioacoustic 1,1,18924,5
Bioacoustic 1,1,18930,36
Bioacoustic 1,1,18936,19
Bioacoustic 1,1,18942,12
Bioacoustic 1,1,18948,38
Bioacoustic 1,1,18954,5
Bioacoustic 1,1,18960,34
Bioacoustic 1,1,18966,43
Bioacoustic 1,1,18972,15
Bioacoustic 1,1,18978,43
Bioacoustic 1,1,18984,59
Bioacoustic 1,1,18990,56
Bioacoustic 1,1,18996,37
Bioacoustic 1,1,19002,42
Bioacoustic 1,1,19008,35
Bioacoustic 1,1,19014,26
Bioacoustic 1,1,19020,10
Bioacoustic 1,1,19026,5
Bioacoustic 1,1,19032,45
Bioacoustic 1,1,19038,13
Bioacoustic 1,1,19044,37
Bioacoustic 1,1,19050,55
Bioacoustic 1,1,19056,27
Bioacoustic 1,1,19062,26
Bioacoustic 1,1,19068,32
Bioacoustic 1,1,19074,14
Bioacoustic 1,1,19080,53
Bioacoustic 1,1,19086,57
Bioacoustic 1,1,19092,16
Bioacoustic 1,1,19098,33
Bioacoustic 1,1,19104,49
Bioacoustic 1,1,19110,50
Bioacoustic 1,1,19116,39
Bioacoustic 1,1,19122,7
Bioacoustic 1,1,19128,44
Bioacoustic 1,1,19134,10
Bioacoustic 1,1,19140,42
Bioacoustic 1,1,19146,8
Bioacoustic 1,1,19152,29
Bioacoustic 1,1,19158,48
Bioacoustic 1,1,19164,55
Bioacoustic 1,1,19170,36
Bioacoustic 1,1,19176,14
Bioacoustic 1,1,19182,33
Bioacoustic 1,1,19188,54
Bioacoustic 1,1,19194,23
Bioacoustic 1,1,19200,21
Bioacoustic 1,1,19206,10
Bioacoustic 1,1,19212,19
Bioacoustic 1,1,19218,16
Bioacoustic 1,1,19224,53
Bioacoustic 1,1,19230,40
Bioacoustic 1,1,19236,47
Bioacoustic 1,1,19242,47
Bioacoustic 1,1,19248,57
Bioacoustic 1,1,19254,36
Bioacoustic 1,1,19260,32
Bioacoustic 1,1,19266,8
Bioacoustic 1,1,19272,11
Bioacoustic 1,1,19278,40
Bioacoustic 1,1,19284,26
Bioacoustic 1,1,19290,20
Bioacoustic 1,1,19296,26
Bioacoustic 1,1,19302,48
Bioacoustic 1,1,19308,40
Bioacoustic 1,1,19314,32
Bioacoustic 1,1,19320,20
Bioacoustic 1,1,19326,41
Bioacoustic 1,1,19332,45
Bioacoustic 1,1,19338,16
Bioacoustic 1,1,19344,54
Bioacoustic 1,1,19350,59
Bioacoustic 1,1,19356,6
Bioacoustic 1,1,19362,34
Bioacoustic 1,1,19368,57
Bioacoustic 1,1,19374,55
Bioacoustic 1,1,19380,6
Bioacoustic 1,1,19386,22
Bioacoustic 1,1,19392,15
Bioacoustic 1,1,19398,46
Bioacoustic 1,1,19404,25
Bioacoustic 1,1,19410,46
Bioacoustic 1,1,19416,48
Bioacoustic 1,1,19422,28
Bioacoustic 1,1,19428,38
Bioacoustic 1,1,19434,35
Bioacoustic 1,1,19440,50
Bioacoustic 1,1,19446,8
Bioacoustic 1,1,19452,53
Bioacoustic 1,1,19458,43
Bioacoustic 1,1,19464,49
Bioacoustic 1,1,19470,40
Bioacoustic 1,1,19476,14
Bioacoustic 1,1,19482,51
Bioacoustic 1,1,19488,38
Bioacoustic 1,1,19494,53
Bioacoustic 1,1,19500,54
Bioacoustic 1,1,19506,19
Bioacoustic 1,1,19512,24
Bioacoustic 1,1,19518,16
Bioacoustic 1,1,19524,43
Bioacoustic 1,1,19530,17
Bioacoustic 1,1,19536,7
Bioacoustic 1,1,19542,49
Bioacoustic 1,1,19548,30
Bioacoustic 1,1,19554,29
Bioacoustic 1,1,19560,33
Bioacoustic 1,1,19566,21
Bioacoustic 1,1,19572,45
Bioacoustic 1,1,19578,25
Bioacoustic 1,1,19584,60
Bioacoustic 1,1,19590,45
Bioacoustic 1,1,19596,54
Bioacoustic 1,1,19602,20
Bioacoustic 1,1,19608,22
Bioacoustic 1,1,19614,24
Bioacoustic 1,1,19620,29
Bioacoustic 1,1,19626,27
Bioacoustic 1,1,19632,34
Bioacoustic 1,1,19638,56
Bioacoustic 1,1,19644,24
Bioacoustic 1,1,19650,23
Bioacoustic 1,1,19656,22
Bioacoustic 1,1,19662,33
Bioacoustic 1,1,19668,58
Bioacoustic 1,1,19674,40
Bioacoustic 1,1,19680,7
Bioacoustic 1,1,19686,5
Bioacoustic 1,1,19692,16
Bioacoustic 1,1,19698,16
Bioacoustic 1,1,19704,58
Bioacoustic 1,1,19710,48
Bioacoustic 1,1,19716,8
Bioacoustic 1,1,19722,36
Bioacoustic 1,1,19728,33
Bioacoustic 1,1,19734,59
Bioacoustic 1,1,19740,25
Bioacoustic 1,1,19746,19
Bioacoustic 1,1,19752,43
Bioacoustic 1,1,19758,34
Bioacoustic 1,1,19764,48
Bioacoustic 1,1,19770,46
Bioacoustic 1,1,19776,60
Bioacoustic 1,1,19782,54
Bioacoustic 1,1,19788,32
Bioacoustic 1,1,19794,11
Bioacoustic 1,1,19800,31
Bioacoustic 1,1,19806,15
Bioacoustic 1,1,19812,17
Bioacoustic 1,1,19818,44
Bioacoustic 1,1,19824,26
Bioacoustic 1,1,19830,26
Bioacoustic 1,1,19836,51
Bioacoustic 1,1,19842,38
Bioacoustic 1,1,19848,51
Bioacoustic 1,1,19854,25
Bioacoustic 1,1,19860,32
Bioacoustic 1,1,19866,27
Bioacoustic 1,1,19872,32
Bioacoustic 1,1,19878,42
Bioacoustic 1,1,19884,42
Bioacoustic 1,1,19890,33
Bioacoustic 1,1,19896,37
Bioacoustic 1,1,19902,26
Bioacoustic 1,1,19908,55
Bioacoustic 1,1,19914,14
Bioacoustic 1,1,19920,9
Bioacoustic 1,1,19926,42
Bioacoustic 1,1,19932,46
Bioacoustic 1,1,19938,18
Bioacoustic 1,1,19944,59
Bioacoustic 1,1,19950,32
Bioacoustic 1,1,19956,34
Bioacoustic 1,1,19962,15
Bioacoustic 1,1,19968,38
Bioacoustic 1,1,19974,55
Bioacoustic 1,1,19980,31
Bioacoustic 1,1,19986,54
Bioacoustic 1,1,19992,36
Bioacoustic 1,1,19998,14
Bioacoustic 1,1,20004,17
Bioacoustic 1,1,20010,23
Bioacoustic 1,1,20016,17
Bioacoustic 1,1,20022,41
Bioacoustic 1,1,20028,23
Bioacoustic 1,1,20034,53
Bioacoustic 1,1,20040,29
Bioacoustic 1,1,20046,9
Bioacoustic 1,1,20052,15
Bioacoustic 1,1,20058,6
Bioacoustic 1,1,20064,45
Bioacoustic 1,1,20070,47
Bioacoustic 1,1,20076,56
Bioacoustic 1,1,20082,24
Bioacoustic 1,1,20088,55
Bioacoustic 1,1,20094,11
Bioacoustic 1,1,20100,32
Bioacoustic 1,1,20106,28
Bioacoustic 1,1,20112,38
Bioacoustic 1,1,20118,15
Bioacoustic 1,1,20124,51
Bioacoustic 1,1,20130,41
Bioacoustic 1,1,20136,36
Bioacoustic 1,1,20142,6
Bioacoustic 1,1,20148,8
Bioacoustic 1,1,20154,46
Bioacoustic 1,1,20160,5
Bioacoustic 1,1,20166,45
Bioacoustic 1,1,20172,53
Bioacoustic 1,1,20178,52
Bioacoustic 1,1,20184,54
Bioacoustic 1,1,20190,60
Bioacoustic 1,1,20196,32
Bioacoustic 1,1,20202,23
Bioacoustic 1,1,20208,57
Bioacoustic 1,1,20214,26
Bioacoustic 1,1,20220,22
Bioacoustic 1,1,20226,12
Bioacoustic 1,1,20232,50
Bioacoustic 1,1,20238,46
Bioacoustic 1,1,20244,16
Bioacoustic 1,1,20250,35
Bioacoustic 1,1,20256,16
Bioacoustic 1,1,20262,44
Bioacoustic 1,1,20268,57
Bioacoustic 1,1,20274,46
Bioacoustic 1,1,20280,28
Bioacoustic 1,1,20286,31
Bioacoustic 1,1,20292,27
Bioacoustic 1,1,20298,20
Bioacoustic 1,1,20304,50
Bioacoustic 1,1,20310,36
Bioacoustic 1,1,20316,44
Bioacoustic 1,1,20322,5
Bioacoustic 1,1,20328,37
Bioacoustic 1,1,20334,60
Bioacoustic 1,1,20340,28
Bioacoustic 1,1,20346,11
Bioacoustic 1,1,20352,23
Bioacoustic 1,1,20358,28
Bioacoustic 1,1,20364,59
Bioacoustic 1,1,20370,40
Bioacoustic 1,1,20376,49
Bioacoustic 1,1,20382,30
Bioacoustic 1,1,20388,38
Bioacoustic 1,1,20394,19
Bioacoustic 1,1,20400,17
Bioacoustic 1,1,20406,22
Bioacoustic 1,1,20412,20
Bioacoustic 1,1,20418,31
Bioacoustic 1,1,20424,55
Bioacoustic 1,1,20430,10
Bioacoustic 1,1,20436,12
Bioacoustic 1,1,20442,25
Bioacoustic 1,1,20448,10
Bioacoustic 1,1,20454,30
Bioacoustic 1,1,20460,35
Bioacoustic 1,1,20466,47
Bioacoustic 1,1,20472,46
Bioacoustic 1,1,20478,22
Bioacoustic 1,1,20484,9
Bioacoustic 1,1,20490,20
Bioacoustic 1,1,20496,6
Bioacoustic 1,1,20502,21
Bioacoustic 1,1,20508,38
Bioacoustic 1,1,20514,59
Bioacoustic 1,1,20520,21
Bioacoustic 1,1,20526,18
Bioacoustic 1,1,20532,48
Bioacoustic 1,1,20538,31
Bioacoustic 1,1,20544,36
Bioacoustic 1,1,20550,32
Bioacoustic 1,1,20556,33
Bioacoustic 1,1,20562,21
Bioacoustic 1,1,20568,42
Bioacoustic 1,1,20574,55
Bioacoustic 1,1,20580,46
Bioacoustic 1,1,20586,46
Bioacoustic 1,1,20592,12
Bioacoustic 1,1,20598,26
Bioacoustic 1,1,20604,39
Bioacoustic 1,1,20610,55
Bioacoustic 1,1,20616,58
Bioacoustic 1,1,20622,60
Bioacoustic 1,1,20628,47
Bioacoustic 1,1,20634,25
Bioacoustic 1,1,20640,30
Bioacoustic 1,1,20646,25
Bioacoustic 1,1,20652,42
Bioacoustic 1,1,20658,54
Bioacoustic 1,1,20664,51
Bioacoustic 1,1,20670,39
Bioacoustic 1,1,20676,12
Bioacoustic 1,1,20682,40
Bioacoustic 1,1,20688,26
Bioacoustic 1,1,20694,13
Bioacoustic 1,1,20700,25
Bioacoustic 1,1,20706,54
Bioacoustic 1,1,20712,15
Bioacoustic 1,1,20718,60
Bioacoustic 1,1,20724,8
Bioacoustic 1,1,20730,60
Bioacoustic 1,1,20736,50
Bioacoustic 1,1,20742,59
Bioacoustic 1,1,20748,6
Bioacoustic 1,1,20754,55
Bioacoustic 1,1,20760,32
Bioacoustic 1,1,20766,60
Bioacoustic 1,1,20772,32
Bioacoustic 1,1,20778,42
Bioacoustic 1,1,20784,28
Bioacoustic 1,1,20790,24
Bioacoustic 1,1,20796,42
Bioacoustic 1,1,20802,18
Bioacoustic 1,1,20808,48
Bioacoustic 1,1,20814,47
Bioacoustic 1,1,20820,50
Bioacoustic 1,1,20826,26
Bioacoustic 1,1,20832,8
Bioacoustic 1,1,20838,28
Bioacoustic 1,1,20844,30
Bioacoustic 1,1,20850,50
Bioacoustic 1,1,20856,53
Bioacoustic 1,1,20862,58
Bioacoustic 1,1,20868,46
Bioacoustic 1,1,20874,36
Bioacoustic 1,1,20880,7
Bioacoustic 1,1,20886,59
Bioacoustic 1,1,20892,39
Bioacoustic 1,1,20898,50
Bioacoustic 1,1,20904,47
Bioacoustic 1,1,20910,60
Bioacoustic 1,1,20916,57
Bioacoustic 1,1,20922,34
Bioacoustic 1,1,20928,49
Bioacoustic 1,1,20934,16
Bioacoustic 1,1,20940,6
Bioacoustic 1,1,20946,5
Bioacoustic 1,1,20952,22
Bioacoustic 1,1,20958,54
Bioacoustic 1,1,20964,17
Bioacoustic 1,1,20970,43
Bioacoustic 1,1,20976,32
Bioacoustic 1,1,20982,16
Bioacoustic 1,1,20988,56
Bioacoustic 1,1,20994,39
Bioacoustic 1,1,21000,49
Bioacoustic 1,1,21006,60
Bioacoustic 1,1,21012,24
Bioacoustic 1,1,21018,39
Bioacoustic 1,1,21024,13
Bioacoustic 1,1,21030,39
Bioacoustic 1,1,21036,20
Bioacoustic 1,1,21042,30
Bioacoustic 1,1,21048,8
Bioacoustic 1,1,21054,10
Bioacoustic 1,1,21060,46
Bioacoustic 1,1,21066,42
Bioacoustic 1,1,21072,52
Bioacoustic 1,1,21078,30
Bioacoustic 1,1,21084,27
Bioacoustic 1,1,21090,53
Bioacoustic 1,1,21096,21
Bioacoustic 1,1,21102,34
Bioacoustic 1,1,21108,48
Bioacoustic 1,1,21114,5
Bioacoustic 1,1,21120,29
Bioacoustic 1,1,21126,29
Bioacoustic 1,1,21132,47
Bioacoustic 1,1,21138,60
Bioacoustic 1,1,21144,36
Bioacoustic 1,1,21150,47
Bioacoustic 1,1,21156,6
Bioacoustic 1,1,21162,32
Bioacoustic 1,1,21168,41
Bioacoustic 1,1,21174,32
Bioacoustic 1,1,21180,56
Bioacoustic 1,1,21186,49
Bioacoustic 1,1,21192,34
Bioacoustic 1,1,21198,30
Bioacoustic 1,1,21204,18
Bioacoustic 1,1,21210,21
Bioacoustic 1,1,21216,55
Bioacoustic 1,1,21222,13
Bioacoustic 1,1,21228,47
Bioacoustic 1,1,21234,55
Bioacoustic 1,1,21240,13
Bioacoustic 1,1,21246,28
Bioacoustic 1,1,21252,55
Bioacoustic 1,1,21258,10
Bioacoustic 1,1,21264,43
Bioacoustic 1,1,21270,26
Bioacoustic 1,1,21276,45
Bioacoustic 1,1,21282,8
Bioacoustic 1,1,21288,6
Bioacoustic 1,1,21294,41
Bioacoustic 1,1,21300,43
Bioacoustic 1,1,21306,42
Bioacoustic 1,1,21312,40
Bioacoustic 1,1,21318,35
Bioacoustic 1,1,21324,5
Bioacoustic 1,1,21330,47
Bioacoustic 1,1,21336,14
Bioacoustic 1,1,21342,48
Bioacoustic 1,1,21348,5
Bioacoustic 1,1,21354,43
Bioacoustic 1,1,21360,19
Bioacoustic 1,1,21366,32
Bioacoustic 1,1,21372,37
Bioacoustic 1,1,21378,35
Bioacoustic 1,1,21384,5
Bioacoustic 1,1,21390,30
Bioacoustic 1,1,21396,41
Bioacoustic 1,1,21402,33
Bioacoustic 1,1,21408,45
Bioacoustic 1,1,21414,49
Bioacoustic 1,1,21420,45
Bioacoustic 1,1,21426,54
Bioacoustic 1,1,21432,55
Bioacoustic 1,1,21438,38
Bioacoustic 1,1,21444,11
Bioacoustic 1,1,21450,59
Bioacoustic 1,1,21456,60
Bioacoustic 1,1,21462,10
Bioacoustic 1,1,21468,49
Bioacoustic 1,1,21474,33
Bioacoustic 1,1,21480,12
Bioacoustic 1,1,21486,5
Bioacoustic 1,1,21492,10
Bioacoustic 1,1,21498,47
Bioacoustic 1,1,21504,40
Bioacoustic 1,1,21510,57
Bioacoustic 1,1,21516,40
Bioacoustic 1,1,21522,6
Bioacoustic 1,1,21528,38
Bioacoustic 1,1,21534,19
Bioacoustic 1,1,21540,14
Bioacoustic 1,1,21546,35
Bioacoustic 1,1,21552,38
Bioacoustic 1,1,21558,36
Bioacoustic 1,1,21564,37
Bioacoustic 1,1,21570,59
Bioacoustic 1,1,21576,12
Bioacoustic 1,1,21582,12
Bioacoustic 1,1,21588,16
Bioacoustic 1,1,21594,56
Bioacoustic 1,1,21600,33
Bioacoustic 1,1,21606,45
Bioacoustic 1,1,21612,34
Bioacoustic 1,1,21618,18
Bioacoustic 1,1,21624,43
Bioacoustic 1,1,21630,48
Bioacoustic 1,1,21636,44
Bioacoustic 1,1,21642,7
Bioacoustic 1,1,21648,41
Bioacoustic 1,1,21654,33
Bioacoustic 1,1,21660,16
Bioacoustic 1,1,21666,40
Bioacoustic 1,1,21672,48
Bioacoustic 1,1,21678,39
Bioacoustic 1,1,21684,6
Bioacoustic 1,1,21690,31
Bioacoustic 1,1,21696,25
Bioacoustic 1,1,21702,48
Bioacoustic 1,1,21708,59
Bioacoustic 1,1,21714,27
Bioacoustic 1,1,21720,27
Bioacoustic 1,1,21726,12
Bioacoustic 1,1,21732,40
Bioacoustic 1,1,21738,17
Bioacoustic 1,1,21744,51
Bioacoustic 1,1,21750,11
Bioacoustic 1,1,21756,55
Bioacoustic 1,1,21762,52
Bioacoustic 1,1,21768,18
Bioacoustic 1,1,21774,28
Bioacoustic 1,1,21780,35
Bioacoustic 1,1,21786,9
Bioacoustic 1,1,21792,59
Bioacoustic 1,1,21798,34
Bioacoustic 1,1,21804,18
Bioacoustic 1,1,21810,36
Bioacoustic 1,1,21816,35
Bioacoustic 1,1,21822,38
Bioacoustic 1,1,21828,46
Bioacoustic 1,1,21834,25
Bioacoustic 1,1,21840,6
Bioacoustic 1,1,21846,39
Bioacoustic 1,1,21852,8
Bioacoustic 1,1,21858,44
Bioacoustic 1,1,21864,55
Bioacoustic 1,1,21870,58
Bioacoustic 1,1,21876,36
Bioacoustic 1,1,21882,17
Bioacoustic 1,1,21888,21
Bioacoustic 1,1,21894,31
Bioacoustic 1,1,21900,37
Bioacoustic 1,1,21906,35
Bioacoustic 1,1,21912,12
Bioacoustic 1,1,21918,9
Bioacoustic 1,1,21924,43
Bioacoustic 1,1,21930,53
Bioacoustic 1,1,21936,19
Bioacoustic 1,1,21942,51
Bioacoustic 1,1,21948,9
Bioacoustic 1,1,21954,21
Bioacoustic 1,1,21960,7
Bioacoustic 1,1,21966,36
Bioacoustic 1,1,21972,12
Bioacoustic 1,1,21978,13
