Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Coleoptera;Geotrupidae;Anoplotrupes;Anoplotrupes stercorosus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Psammotettix;Psammotettix confinis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Agromyzidae;Ophiomyia;Ophiomyia melandryi;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Athrycia;Athrycia trepida;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Anisodactylus;Anisodactylus binotatus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Thymelicus;Thymelicus sylvestris;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Amphipoea;Amphipoea oculea;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Psilidae;Psila;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Helina;Helina evecta;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Therevidae;Thereva;Thereva valida;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Cecidomyiidae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Keroplatidae;Orfelia;Orfelia nemoralis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Empididae;Hilara;Hilara brevistyla;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Lacanobia;Lacanobia oleracea;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Fannia;Fannia polychaeta;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;Chorthippus parallelus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Anthomyiidae;Pegomya;Pegomya winthemi;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia;Xestia baja;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sciaridae;Leptosciarella;Leptosciarella scutellata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Perilissus;Perilissus rufoniger;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Culicidae;Culiseta;Culiseta morsitans;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga depressifrons;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Anthomyiidae;Hydrophoria;Hydrophoria lancifer;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Mycetophilidae;Leia;Leia bimaculata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sphaeroceridae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Megaselia;Megaselia longicostalis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Actia;Actia lamia;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;Patania;Patania ruralis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Fannia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Fannia;Fannia ornata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sciaridae;Claustropyga;Claustropyga abblanda;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Dolichopus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Idiocerus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Siphona;Siphona maculata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Capua;Capua vulgana;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;Chorthippus parallelus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Caradrina;Caradrina morpheus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Delphacidae;Javesella;Javesella pellucida;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza ranunculi;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Coleoptera;Cantharidae;Cantharis;Cantharis rufa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Calliphoridae;Lucilia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sphaeroceridae;Spelobia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Limoniidae;Molophilus;Molophilus griseus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Collembola;Entomobryomorpha;Entomobryidae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Fannia;Fannia polychaeta;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus agilis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Epinotia;Epinotia tenerana;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Typhlocyba;Typhlocyba frustrator;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Heleomyzidae;Tephrochlamys;Tephrochlamys rufiventris;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Lonchaeidae;Chaetolonchaea;Chaetolonchaea dasyops;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Bombus;Bombus maderensis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Dolichopus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Gonia;Gonia divisa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Bryophaenocladius;Bryophaenocladius xanthogyne;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tipulidae;Tipula;Tipula varipennis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
